2024-05-28 11:28:49,761 INFO    StreamThr :736076 [internal.py:wandb_internal():89] W&B internal server running at pid: 736076, started at: 2024-05-28 11:28:49.761492
2024-05-28 11:28:52,596 INFO    HandlerThread:736076 [system_monitor.py:probe():229] Finished publishing system info
2024-05-28 11:28:52,601 DEBUG   SenderThread:736076 [sender.py:send():379] send: files
2024-05-28 11:28:52,601 INFO    SenderThread:736076 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-05-28 11:28:52,751 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: python_packages
2024-05-28 11:28:52,751 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: stop_status
2024-05-28 11:28:52,752 DEBUG   SenderThread:736076 [sender.py:send_request():406] send_request: python_packages
2024-05-28 11:28:52,752 DEBUG   SenderThread:736076 [sender.py:send_request():406] send_request: stop_status
2024-05-28 11:28:52,754 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-28 11:28:52,929 DEBUG   SenderThread:736076 [sender.py:send():379] send: telemetry
2024-05-28 11:28:53,071 INFO    wandb-upload_0:736076 [upload_job.py:push():131] Uploaded file /tmp/tmpve4ghb3wwandb/w3sk0ogc-wandb-metadata.json
2024-05-28 11:28:53,199 INFO    Thread-12 :736076 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/fhoekstra/CBS2/wandb/run-20240528_112849-0xjq2y74/files/conda-environment.yaml
2024-05-28 11:28:53,199 INFO    Thread-12 :736076 [dir_watcher.py:_on_file_created():271] file/dir created: /home/fhoekstra/CBS2/wandb/run-20240528_112849-0xjq2y74/files/wandb-metadata.json
2024-05-28 11:28:53,199 INFO    Thread-12 :736076 [dir_watcher.py:_on_file_created():271] file/dir created: /home/fhoekstra/CBS2/wandb/run-20240528_112849-0xjq2y74/files/requirements.txt
2024-05-28 11:28:53,199 INFO    Thread-12 :736076 [dir_watcher.py:_on_file_created():271] file/dir created: /home/fhoekstra/CBS2/wandb/run-20240528_112849-0xjq2y74/files/output.log
2024-05-28 11:28:54,930 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 11:28:55,199 INFO    Thread-12 :736076 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/fhoekstra/CBS2/wandb/run-20240528_112849-0xjq2y74/files/output.log
2024-05-28 11:28:59,930 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 11:29:03,201 INFO    Thread-12 :736076 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/fhoekstra/CBS2/wandb/run-20240528_112849-0xjq2y74/files/output.log
2024-05-28 11:29:05,010 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 11:29:05,202 INFO    Thread-12 :736076 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/fhoekstra/CBS2/wandb/run-20240528_112849-0xjq2y74/files/output.log
2024-05-28 11:29:07,202 INFO    Thread-12 :736076 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/fhoekstra/CBS2/wandb/run-20240528_112849-0xjq2y74/files/output.log
2024-05-28 11:29:07,752 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: stop_status
2024-05-28 11:29:07,753 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-28 11:29:07,753 DEBUG   SenderThread:736076 [sender.py:send_request():406] send_request: stop_status
2024-05-28 11:29:08,202 INFO    Thread-12 :736076 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/fhoekstra/CBS2/wandb/run-20240528_112849-0xjq2y74/files/output.log
2024-05-28 11:29:10,979 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 11:29:15,980 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 11:29:20,985 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 11:29:21,205 INFO    Thread-12 :736076 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/fhoekstra/CBS2/wandb/run-20240528_112849-0xjq2y74/files/config.yaml
2024-05-28 11:29:22,752 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: stop_status
2024-05-28 11:29:22,752 DEBUG   SenderThread:736076 [sender.py:send_request():406] send_request: stop_status
2024-05-28 11:29:22,800 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-28 11:29:26,454 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 11:29:27,207 INFO    Thread-12 :736076 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/fhoekstra/CBS2/wandb/run-20240528_112849-0xjq2y74/files/output.log
2024-05-28 11:29:31,497 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 11:29:36,497 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 11:29:37,752 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: stop_status
2024-05-28 11:29:37,752 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-28 11:29:37,753 DEBUG   SenderThread:736076 [sender.py:send_request():406] send_request: stop_status
2024-05-28 11:29:41,947 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 11:29:46,947 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 11:29:49,211 INFO    Thread-12 :736076 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/fhoekstra/CBS2/wandb/run-20240528_112849-0xjq2y74/files/output.log
2024-05-28 11:29:50,292 DEBUG   SystemMonitor:736076 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-28 11:29:50,293 DEBUG   SenderThread:736076 [sender.py:send():379] send: stats
2024-05-28 11:29:52,293 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 11:29:52,752 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: stop_status
2024-05-28 11:29:52,752 DEBUG   SenderThread:736076 [sender.py:send_request():406] send_request: stop_status
2024-05-28 11:29:52,754 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-28 11:29:57,901 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 11:30:02,902 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 11:30:07,752 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: stop_status
2024-05-28 11:30:07,753 DEBUG   SenderThread:736076 [sender.py:send_request():406] send_request: stop_status
2024-05-28 11:30:07,755 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-28 11:30:07,937 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 11:30:08,215 INFO    Thread-12 :736076 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/fhoekstra/CBS2/wandb/run-20240528_112849-0xjq2y74/files/output.log
2024-05-28 11:30:12,938 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 11:30:17,938 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 11:30:20,293 DEBUG   SenderThread:736076 [sender.py:send():379] send: stats
2024-05-28 11:30:22,752 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: stop_status
2024-05-28 11:30:22,752 DEBUG   SenderThread:736076 [sender.py:send_request():406] send_request: stop_status
2024-05-28 11:30:22,796 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-28 11:30:23,926 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 11:30:28,220 INFO    Thread-12 :736076 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/fhoekstra/CBS2/wandb/run-20240528_112849-0xjq2y74/files/output.log
2024-05-28 11:30:29,556 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 11:30:34,557 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 11:30:37,752 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: stop_status
2024-05-28 11:30:37,752 DEBUG   SenderThread:736076 [sender.py:send_request():406] send_request: stop_status
2024-05-28 11:30:37,754 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-28 11:30:39,973 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 11:30:45,960 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 11:30:46,224 INFO    Thread-12 :736076 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/fhoekstra/CBS2/wandb/run-20240528_112849-0xjq2y74/files/output.log
2024-05-28 11:30:50,294 DEBUG   SenderThread:736076 [sender.py:send():379] send: stats
2024-05-28 11:30:51,295 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 11:30:52,776 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-28 11:30:52,776 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: stop_status
2024-05-28 11:30:52,777 DEBUG   SenderThread:736076 [sender.py:send_request():406] send_request: stop_status
2024-05-28 11:30:56,901 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 11:31:01,901 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 11:31:06,228 INFO    Thread-12 :736076 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/fhoekstra/CBS2/wandb/run-20240528_112849-0xjq2y74/files/output.log
2024-05-28 11:31:07,692 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 11:31:07,791 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: stop_status
2024-05-28 11:31:07,791 DEBUG   SenderThread:736076 [sender.py:send_request():406] send_request: stop_status
2024-05-28 11:31:07,836 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-28 11:31:12,958 DEBUG   HandlerThread:736076 [handler.py:handle_request():146] handle_request: status_report
