2024-05-28 10:20:52,071 INFO    StreamThr :710207 [internal.py:wandb_internal():89] W&B internal server running at pid: 710207, started at: 2024-05-28 10:20:52.070933
2024-05-28 10:20:52,589 DEBUG   HandlerThread:710207 [system_monitor.py:probe():223] {'os': 'Linux-6.2.0-31-generic-x86_64-with-debian-bookworm-sid', 'python': '3.7.9', 'heartbeatAt': '2024-05-28T08:20:52.570182', 'startedAt': '2024-05-28T08:20:52.065841', 'docker': None, 'cuda': None, 'args': ('--node-ip-address=145.100.134.10', '--node-manager-port=34391', '--object-store-name=/tmp/ray/session_2024-05-28_09-22-37_299563_685947/sockets/plasma_store', '--raylet-name=/tmp/ray/session_2024-05-28_09-22-37_299563_685947/sockets/raylet', '--redis-address=None', '--temp-dir=/tmp/ray', '--metrics-agent-port=46275', '--runtime-env-agent-port=48820', '--logging-rotate-bytes=536870912', '--logging-rotate-backup-count=5', '--runtime-env-agent-port=48820', '--gcs-address=145.100.134.10:61010', '--session-name=session_2024-05-28_09-22-37_299563_685947', '--temp-dir=/tmp/ray', '--webui=', '--cluster-id=f229910ee03ade30b366b8c04d661aea25184f0aba03c71b70770646', '--startup-token=19', '--worker-launch-time-ms=1716884438778'), 'state': 'running', 'program': '/home/fhoekstra/miniconda3/envs/cbs2/lib/python3.7/site-packages/ray/_private/workers/default_worker.py', 'codePathLocal': None, 'git': {'remote': 'git@github.com:mael25/CBS2.git', 'commit': 'f9735d306a42766339e07ed879d75f1765135a96'}, 'email': 'flixtkc@gmail.com', 'root': '/home/fhoekstra/CBS2', 'host': 'ws5', 'username': 'fhoekstra', 'executable': '/home/fhoekstra/miniconda3/envs/cbs2/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3900.0094375000003, 'min': 800.0, 'max': 5000.0}, 'cpu_freq_per_core': [{'current': 3900.09, 'min': 800.0, 'max': 5000.0}, {'current': 3874.014, 'min': 800.0, 'max': 5000.0}, {'current': 3861.911, 'min': 800.0, 'max': 5000.0}, {'current': 3873.207, 'min': 800.0, 'max': 5000.0}, {'current': 3834.835, 'min': 800.0, 'max': 5000.0}, {'current': 3884.886, 'min': 800.0, 'max': 5000.0}, {'current': 3874.03, 'min': 800.0, 'max': 5000.0}, {'current': 3896.728, 'min': 800.0, 'max': 5000.0}, {'current': 3892.884, 'min': 800.0, 'max': 5000.0}, {'current': 3817.664, 'min': 800.0, 'max': 5000.0}, {'current': 3874.037, 'min': 800.0, 'max': 5000.0}, {'current': 3874.04, 'min': 800.0, 'max': 5000.0}, {'current': 3870.373, 'min': 800.0, 'max': 5000.0}, {'current': 3868.272, 'min': 800.0, 'max': 5000.0}, {'current': 3825.075, 'min': 800.0, 'max': 5000.0}, {'current': 3842.565, 'min': 800.0, 'max': 5000.0}], 'disk': {'/': {'total': 937.3305015563965, 'used': 608.1686744689941}}, 'gpu': 'NVIDIA GeForce RTX 2080 Ti', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2080 Ti', 'memory_total': 11811160064}], 'memory': {'total': 62.61648941040039}}
2024-05-28 10:20:52,589 INFO    HandlerThread:710207 [system_monitor.py:probe():224] Finished collecting system info
2024-05-28 10:20:52,589 INFO    HandlerThread:710207 [system_monitor.py:probe():227] Publishing system info
2024-05-28 10:20:52,589 DEBUG   HandlerThread:710207 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-05-28 10:20:53,467 INFO    Thread-12 :710207 [dir_watcher.py:_on_file_created():271] file/dir created: /home/fhoekstra/CBS2/wandb/run-20240528_102052-0l6sgozk/files/conda-environment.yaml
2024-05-28 10:20:54,818 DEBUG   HandlerThread:710207 [system_info.py:_save_conda():222] Saving conda packages done
2024-05-28 10:20:54,818 INFO    HandlerThread:710207 [system_monitor.py:probe():229] Finished publishing system info
2024-05-28 10:20:54,823 DEBUG   SenderThread:710207 [sender.py:send():379] send: files
2024-05-28 10:20:54,823 INFO    SenderThread:710207 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-05-28 10:20:54,958 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: python_packages
2024-05-28 10:20:54,958 DEBUG   SenderThread:710207 [sender.py:send_request():406] send_request: python_packages
2024-05-28 10:20:54,958 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: stop_status
2024-05-28 10:20:54,959 DEBUG   SenderThread:710207 [sender.py:send_request():406] send_request: stop_status
2024-05-28 10:20:54,961 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-28 10:20:55,175 DEBUG   SenderThread:710207 [sender.py:send():379] send: telemetry
2024-05-28 10:20:55,310 INFO    wandb-upload_0:710207 [upload_job.py:push():131] Uploaded file /tmp/tmp_pviuzzwwandb/2j8gzwo5-wandb-metadata.json
2024-05-28 10:20:55,466 INFO    Thread-12 :710207 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/fhoekstra/CBS2/wandb/run-20240528_102052-0l6sgozk/files/conda-environment.yaml
2024-05-28 10:20:55,467 INFO    Thread-12 :710207 [dir_watcher.py:_on_file_created():271] file/dir created: /home/fhoekstra/CBS2/wandb/run-20240528_102052-0l6sgozk/files/requirements.txt
2024-05-28 10:20:55,467 INFO    Thread-12 :710207 [dir_watcher.py:_on_file_created():271] file/dir created: /home/fhoekstra/CBS2/wandb/run-20240528_102052-0l6sgozk/files/output.log
2024-05-28 10:20:55,467 INFO    Thread-12 :710207 [dir_watcher.py:_on_file_created():271] file/dir created: /home/fhoekstra/CBS2/wandb/run-20240528_102052-0l6sgozk/files/wandb-metadata.json
2024-05-28 10:20:57,177 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 10:20:57,467 INFO    Thread-12 :710207 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/fhoekstra/CBS2/wandb/run-20240528_102052-0l6sgozk/files/output.log
2024-05-28 10:21:02,177 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 10:21:05,469 INFO    Thread-12 :710207 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/fhoekstra/CBS2/wandb/run-20240528_102052-0l6sgozk/files/output.log
2024-05-28 10:21:07,469 INFO    Thread-12 :710207 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/fhoekstra/CBS2/wandb/run-20240528_102052-0l6sgozk/files/output.log
2024-05-28 10:21:07,547 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 10:21:09,470 INFO    Thread-12 :710207 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/fhoekstra/CBS2/wandb/run-20240528_102052-0l6sgozk/files/output.log
2024-05-28 10:21:09,958 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: stop_status
2024-05-28 10:21:09,959 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-28 10:21:09,959 DEBUG   SenderThread:710207 [sender.py:send_request():406] send_request: stop_status
2024-05-28 10:21:11,470 INFO    Thread-12 :710207 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/fhoekstra/CBS2/wandb/run-20240528_102052-0l6sgozk/files/output.log
2024-05-28 10:21:13,131 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 10:21:18,132 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 10:21:23,135 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 10:21:23,473 INFO    Thread-12 :710207 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/fhoekstra/CBS2/wandb/run-20240528_102052-0l6sgozk/files/config.yaml
2024-05-28 10:21:24,980 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: stop_status
2024-05-28 10:21:24,980 DEBUG   SenderThread:710207 [sender.py:send_request():406] send_request: stop_status
2024-05-28 10:21:25,024 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-28 10:21:29,204 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 10:21:34,205 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 10:21:39,205 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 10:21:39,980 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-28 10:21:39,980 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: stop_status
2024-05-28 10:21:39,980 DEBUG   SenderThread:710207 [sender.py:send_request():406] send_request: stop_status
2024-05-28 10:21:45,192 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 10:21:50,193 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 10:21:52,561 DEBUG   SystemMonitor:710207 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-28 10:21:52,563 DEBUG   SenderThread:710207 [sender.py:send():379] send: stats
2024-05-28 10:21:54,979 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-28 10:21:54,980 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: stop_status
2024-05-28 10:21:54,980 DEBUG   SenderThread:710207 [sender.py:send_request():406] send_request: stop_status
2024-05-28 10:21:56,138 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 10:22:01,139 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 10:22:06,139 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 10:22:09,979 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-28 10:22:09,980 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: stop_status
2024-05-28 10:22:09,980 DEBUG   SenderThread:710207 [sender.py:send_request():406] send_request: stop_status
2024-05-28 10:22:10,483 INFO    Thread-12 :710207 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/fhoekstra/CBS2/wandb/run-20240528_102052-0l6sgozk/files/output.log
2024-05-28 10:22:11,163 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 10:22:16,164 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 10:22:21,165 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 10:22:22,563 DEBUG   SenderThread:710207 [sender.py:send():379] send: stats
2024-05-28 10:22:24,979 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-28 10:22:24,980 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: stop_status
2024-05-28 10:22:24,980 DEBUG   SenderThread:710207 [sender.py:send_request():406] send_request: stop_status
2024-05-28 10:22:26,177 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 10:22:31,178 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 10:22:36,178 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 10:22:39,980 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: stop_status
2024-05-28 10:22:39,981 DEBUG   SenderThread:710207 [sender.py:send_request():406] send_request: stop_status
2024-05-28 10:22:40,024 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-28 10:22:41,204 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: status_report
2024-05-28 10:22:46,205 DEBUG   HandlerThread:710207 [handler.py:handle_request():146] handle_request: status_report
